userId;timestamp;accountId;propertyId;business;salePrice;rentPrice;lat;lon
19d1f2bf2d1c31e12432dd8aa714fa02;1442602595651;90374;56162700;VENTA;234000;0;-23.316377;-51.144075
1b7bcfe0279f7c34a343114cb9bd1530;1442592397481;98492;54684694;VENTA;750000;0;-21.768022;-43.342746
1b7bcfe0279f7c34a343114cb9bd1530;1442594185227;98492;54684797;VENTA;320000;0;-21.768022;-43.342746
1b7bcfe0279f7c34a343114cb9bd1530;1442594337383;97500;55571281;VENTA;380000;0;-21.7931481;-43.3801392
1b7bcfe0279f7c34a343114cb9bd1530;1442594625298;87410;55302029;VENTA;400000;0;-21.654701;-43.422441
1b7bcfe0279f7c34a343114cb9bd1530;1442594988409;98588;55071444;VENTA;580000;0;-21.669593;-43.307855
1b7bcfe0279f7c34a343114cb9bd1530;1442595199963;100078;56357807;VENTA;350000;0;-21.707616;-43.487817
1b7bcfe0279f7c34a343114cb9bd1530;1442595524833;70958;56411498;VENTA;690000;0;-21.712899;-43.344118
1b7bcfe0279f7c34a343114cb9bd1530;1442595813460;78001;55662434;VENTA;600000;0;-21.777594;-43.297169
1b7bcfe0279f7c34a343114cb9bd1530;1442596088685;65549;56269713;VENTA;350000;0;-21.7650083;-43.3488245
1b7bcfe0279f7c34a343114cb9bd1530;1442596330008;64618;54346283;VENTA;900000;0;-21.7881774;-43.3149785
1b7bcfe0279f7c34a343114cb9bd1530;1442597082636;82247;53520816;VENTA;480000;0;-21.712899;-43.344118
1b7bcfe0279f7c34a343114cb9bd1530;1442597420772;91073;54599773;VENTA;135000;0;-21.6776909;-43.4500319
1b7bcfe0279f7c34a343114cb9bd1530;1442597650125;57598;55684712;VENTA;800000;0;-21.782094;-43.405597
1b7bcfe0279f7c34a343114cb9bd1530;1442597883540;64108;55546788;VENTA;350000;0;-21.7650083;-43.3488245
1b7bcfe0279f7c34a343114cb9bd1530;1442598150890;77440;54333312;VENTA;690000;0;-21.712899;-43.344118
1b7bcfe0279f7c34a343114cb9bd1530;1442598330924;84410;54471093;VENTA;500000;0;-21.712899;-43.344118
1b7bcfe0279f7c34a343114cb9bd1530;1442598719254;84100;55925288;VENTA;750000;0;-21.794802;-43.4042512
1b7bcfe0279f7c34a343114cb9bd1530;1442598954533;64068;54332889;VENTA;550000;0;-21.7650083;-43.3488245
1b7bcfe0279f7c34a343114cb9bd1530;1442599517544;65549;52789622;VENTA;495000;0;-21.7650083;-43.3488245
1b7bcfe0279f7c34a343114cb9bd1530;1442599796300;65806;55935018;VENTA;320000;0;-21.7650083;-43.3488245
1b7bcfe0279f7c34a343114cb9bd1530;1442600273980;57540;53908928;VENTA;200000;0;-21.7650083;-43.3488245
1b7bcfe0279f7c34a343114cb9bd1530;1442600619811;57540;53909049;VENTA;400000;0;-21.7650083;-43.3488245
250aa466124c5de2fb6db3fb4b7c2d46;1442595245117;50661;49162511;VENTA;335000;0;-22.889082;-47.04672
250aa466124c5de2fb6db3fb4b7c2d46;1442595629527;50509;45917756;VENTA;380000;0;-22.891751;-47.074223
250aa466124c5de2fb6db3fb4b7c2d46;1442595732547;72239;44880642;VENTA;380000;0;-22.9108295;-47.0470513
250aa466124c5de2fb6db3fb4b7c2d46;1442595848459;50644;55489313;VENTA;390000;0;-22.887016;-47.071916
250aa466124c5de2fb6db3fb4b7c2d46;1442596043765;43636;51502703;VENTA;400000;0;-22.910058;-47.070666
250aa466124c5de2fb6db3fb4b7c2d46;1442597218628;50702;51194192;VENTA;400000;0;-22.894375;-47.078486
250aa466124c5de2fb6db3fb4b7c2d46;1442597461230;50509;55726516;VENTA;420000;0;-22.893778;-47.075789
250aa466124c5de2fb6db3fb4b7c2d46;1442597545545;81405;48681694;VENTA;430000;0;-22.882573;-47.050235
250aa466124c5de2fb6db3fb4b7c2d46;1442597775966;81405;48680799;VENTA;450000;0;-22.889272;-47.072415
250aa466124c5de2fb6db3fb4b7c2d46;1442597898270;53735;39398212;VENTA;450000;0;-22.896855;-47.081219
250aa466124c5de2fb6db3fb4b7c2d46;1442597999694;35541;48279106;VENTA;450000;0;-22.890525;-47.059111
250aa466124c5de2fb6db3fb4b7c2d46;1442598688942;50565;46010855;VENTA;450000;0;-22.869395;-47.061838
250aa466124c5de2fb6db3fb4b7c2d46;1442599185877;50700;47487196;VENTA;460000;0;-22.884681;-47.069356
2645065b104d279d12729607269ae8a4;1442596362973;88718;55879247;VENTA;250000;0;-22.5150483;-44.1312112
2645065b104d279d12729607269ae8a4;1442596515047;98117;56292244;VENTA;190000;0;-22.50377;-44.079194
2645065b104d279d12729607269ae8a4;1442597568678;53559;51926721;VENTA;250000;0;-22.597547;-44.079552
2645065b104d279d12729607269ae8a4;1442597648987;53559;51103478;VENTA;280000;0;-22.5251514;-44.1037794
2645065b104d279d12729607269ae8a4;1442597724912;53559;53678336;VENTA;210000;0;-22.5251514;-44.1037794
2645065b104d279d12729607269ae8a4;1442597868560;53559;51103276;VENTA;223000;0;-22.597547;-44.079552
2645065b104d279d12729607269ae8a4;1442597897860;53559;51103437;VENTA;220000;0;-22.597547;-44.079552
2645065b104d279d12729607269ae8a4;1442598381615;55945;51352094;VENTA;250000;0;-22.490227;-44.130203
2645065b104d279d12729607269ae8a4;1442598593012;55945;42568472;VENTA;215000;0;-22.5251514;-44.1037794
2645065b104d279d12729607269ae8a4;1442598635487;55945;42568472;VENTA;215000;0;-22.5251514;-44.1037794
2645065b104d279d12729607269ae8a4;1442598694367;53559;51103343;VENTA;220000;0;-22.597547;-44.079552
2645065b104d279d12729607269ae8a4;1442598837516;53559;51103567;VENTA;260000;0;-22.471581;-44.0639344
2645065b104d279d12729607269ae8a4;1442598904765;53559;51103380;VENTA;230000;0;-22.5251514;-44.1037794
2658a6d0f39a7d419c7ea2067df4ec75;1442596323804;77618;51592143;VENTA;258000;0;-12.8976;-38.2988
2658a6d0f39a7d419c7ea2067df4ec75;1442596543188;66256;43661367;VENTA;210000;0;-12.8976;-38.2988
2658a6d0f39a7d419c7ea2067df4ec75;1442596777876;97872;54623131;VENTA;219000;0;-12.8976;-38.2988
2658a6d0f39a7d419c7ea2067df4ec75;1442596950896;27095;54736537;VENTA;210000;0;-12.8976;-38.2988
2658a6d0f39a7d419c7ea2067df4ec75;1442597457615;41891;40184245;VENTA;214500;0;-12.8976;-38.2988
2658a6d0f39a7d419c7ea2067df4ec75;1442597539110;80591;46756334;VENTA;195000;0;-12.910387;-38.30765
2658a6d0f39a7d419c7ea2067df4ec75;1442597969264;86988;56143857;VENTA;230000;0;-12.8976;-38.2988
2658a6d0f39a7d419c7ea2067df4ec75;1442597997778;39482;51406950;VENTA;230000;0;-12.8976;-38.2988
2658a6d0f39a7d419c7ea2067df4ec75;1442598263987;97521;54156810;VENTA;250000;0;-12.882058;-38.31482
2658a6d0f39a7d419c7ea2067df4ec75;1442598620616;42965;48227688;VENTA;255000;0;-12.8820575;-38.3148204
2658a6d0f39a7d419c7ea2067df4ec75;1442598664253;51787;49431321;VENTA;264999;0;-12.8815;-38.3161
2658a6d0f39a7d419c7ea2067df4ec75;1442598712173;51787;49431413;VENTA;274999;0;-12.8815;-38.3161
2658a6d0f39a7d419c7ea2067df4ec75;1442598772563;65587;48692253;VENTA;250000;0;-12.89737;-38.303397
2658a6d0f39a7d419c7ea2067df4ec75;1442599013190;41516;52390188;VENTA;240000;0;-12.89737;-38.303397
2658a6d0f39a7d419c7ea2067df4ec75;1442599106418;86988;52296087;VENTA;225000;0;-12.8815;-38.3161
28958a9fe91f04b8d6f89caaed4e7e35;1442596616689;84703;54501811;VENTA;6000000;0;-22.9652976;-43.215899
28958a9fe91f04b8d6f89caaed4e7e35;1442596906695;90335;54031243;VENTA;4442500;0;-22.977635;-43.196275
28958a9fe91f04b8d6f89caaed4e7e35;1442597612611;88995;49383411;VENTA;2100000;0;-22.9631236;-43.2028749
28958a9fe91f04b8d6f89caaed4e7e35;1442598208185;45812;52277718;VENTA;1390000;0;-22.96074;-43.202722
28958a9fe91f04b8d6f89caaed4e7e35;1442598763721;17347;55987998;VENTA;2000000;0;-22.963176;-43.202867
28958a9fe91f04b8d6f89caaed4e7e35;1442599056671;51586;55839790;VENTA;4351000;0;-22.974489;-43.200132
28958a9fe91f04b8d6f89caaed4e7e35;1442599199799;17347;55987998;VENTA;2000000;0;-22.963176;-43.202867
28958a9fe91f04b8d6f89caaed4e7e35;1442599497074;93594;51828213;VENTA;1088000;0;-22.9628699;-43.2029992
28958a9fe91f04b8d6f89caaed4e7e35;1442599622588;97373;53805512;VENTA;4670000;0;-22.977908;-43.196877
28958a9fe91f04b8d6f89caaed4e7e35;1442599790136;88179;52193592;VENTA;1580000;0;-22.96074;-43.202722
28958a9fe91f04b8d6f89caaed4e7e35;1442599936496;97479;54189439;VENTA;1390000;0;-22.972981;-43.204579
28958a9fe91f04b8d6f89caaed4e7e35;1442600099493;67736;51820603;VENTA;1700000;0;-22.96074;-43.202722
28958a9fe91f04b8d6f89caaed4e7e35;1442600216542;91234;52200077;VENTA;4440000;0;-22.977635;-43.196275
28958a9fe91f04b8d6f89caaed4e7e35;1442600478932;76968;50330842;VENTA;2100000;0;-22.96634;-43.200066
28958a9fe91f04b8d6f89caaed4e7e35;1442600636802;97035;55306561;VENTA;5500000;0;-22.97454;-43.199894
28958a9fe91f04b8d6f89caaed4e7e35;1442600742842;74634;56060728;VENTA;1595000;0;-22.960655;-43.201372
28958a9fe91f04b8d6f89caaed4e7e35;1442600897232;53006;50533814;VENTA;3800000;0;-22.977635;-43.196275
28958a9fe91f04b8d6f89caaed4e7e35;1442601063809;100033;56260690;VENTA;2700000;0;-22.961152;-43.205345
28958a9fe91f04b8d6f89caaed4e7e35;1442601213261;53006;50533832;VENTA;4100000;0;-22.96867;-43.204761
28958a9fe91f04b8d6f89caaed4e7e35;1442601390070;77671;55370913;VENTA;2300000;0;-22.978682;-43.199146
28958a9fe91f04b8d6f89caaed4e7e35;1442601513000;73756;47759218;VENTA;2100000;0;-22.973719;-43.205776
28958a9fe91f04b8d6f89caaed4e7e35;1442601651138;52279;53347966;VENTA;6400000;0;-22.980619;-43.205838
28958a9fe91f04b8d6f89caaed4e7e35;1442601756018;34782;52892759;VENTA;3700000;0;-22.9711111;-43.2119444
28958a9fe91f04b8d6f89caaed4e7e35;1442601889399;77671;49303885;VENTA;3590000;0;-22.973463;-43.201546
28958a9fe91f04b8d6f89caaed4e7e35;1442602028488;71425;51405247;VENTA;2000000;0;-22.9711111;-43.2119444
36b6189029c893a2895f278cf02aaa6c;1442597316910;69641;54765543;VENTA;165000;0;-23.5256;-46.9032
36b6189029c893a2895f278cf02aaa6c;1442597779138;64748;56400346;VENTA;165000;0;-23.5256;-46.9032
36b6189029c893a2895f278cf02aaa6c;1442597873691;65308;56278066;VENTA;188000;0;-23.526588;-46.90239
36b6189029c893a2895f278cf02aaa6c;1442598147294;69832;54990444;VENTA;157000;0;-23.528028;-46.902763
36b6189029c893a2895f278cf02aaa6c;1442598588303;24107;56391100;VENTA;80000;0;-23.509861;-46.87527
36b6189029c893a2895f278cf02aaa6c;1442598684345;24107;55998918;VENTA;67000;0;-23.509861;-46.87527
36b6189029c893a2895f278cf02aaa6c;1442598866516;24107;55970601;VENTA;67000;0;-23.509861;-46.87527
36b6189029c893a2895f278cf02aaa6c;1442599616234;24107;55472835;VENTA;35000;0;-23.509302;-46.87528
36b6189029c893a2895f278cf02aaa6c;1442599661172;24107;55472835;VENTA;35000;0;-23.509302;-46.87528
36b6189029c893a2895f278cf02aaa6c;1442599939184;24107;52415307;VENTA;60000;0;-23.512309;-46.87452
36b6189029c893a2895f278cf02aaa6c;1442601259514;24107;52415307;VENTA;60000;0;-23.512309;-46.87452
36b6189029c893a2895f278cf02aaa6c;1442601492937;24107;52267515;VENTA;35669;0;-23.512309;-46.87452
36b6189029c893a2895f278cf02aaa6c;1442601624269;24107;52531630;VENTA;70000;0;-23.512309;-46.87452
375eccbd3ba22f209352a23b501c5058;1442597401741;50633;54928266;VENTA;208000;0;-23.491389;-46.474444
375eccbd3ba22f209352a23b501c5058;1442597705130;41658;45651074;VENTA;180000;0;-23.4865929;-46.3488909
375eccbd3ba22f209352a23b501c5058;1442597819337;77676;53596315;VENTA;190000;0;-23.4861965;-46.33788209999999
375eccbd3ba22f209352a23b501c5058;1442597943235;41658;45651074;VENTA;180000;0;-23.4865929;-46.3488909
375eccbd3ba22f209352a23b501c5058;1442598011857;58710;42259808;VENTA;135000;0;-23.4865929;-46.3488909
375eccbd3ba22f209352a23b501c5058;1442598030077;58710;42369522;VENTA;145000;0;-23.4865929;-46.3488909
375eccbd3ba22f209352a23b501c5058;1442598119390;65351;48970277;VENTA;92000;0;-23.450872;-46.343369
375eccbd3ba22f209352a23b501c5058;1442598133837;77676;54418131;VENTA;190000;0;-23.4865929;-46.3488909
375eccbd3ba22f209352a23b501c5058;1442598329650;55235;51871888;VENTA;190000;0;-23.434818;-46.400622
375eccbd3ba22f209352a23b501c5058;1442598359824;97811;55457072;VENTA;185000;0;-23.439786;-46.394819
375eccbd3ba22f209352a23b501c5058;1442598577107;48671;40957351;VENTA;200000;0;-23.4336;-46.5332
375eccbd3ba22f209352a23b501c5058;1442598601803;52583;49390614;VENTA;200000;0;-23.434133;-46.534269
375eccbd3ba22f209352a23b501c5058;1442598654744;97800;54750120;VENTA;200000;0;-23.437751;-46.396639
375eccbd3ba22f209352a23b501c5058;1442598672897;55969;53020137;VENTA;200000;0;-23.4406749;-46.5198723
375eccbd3ba22f209352a23b501c5058;1442598739005;26055;55516469;VENTA;136000;0;-23.4678664;-46.5331122
3eec61691155c03d568fcdddf14955e0;1442592004400;43558;56397510;VENTA;500000;0;-22.928656;-43.176367
3eec61691155c03d568fcdddf14955e0;1442592008693;52060;56224065;VENTA;295000;0;-22.967471;-43.395685
3eec61691155c03d568fcdddf14955e0;1442592010720;74178;55380079;VENTA;1150000;0;-22.8118574;-43.195731
3eec61691155c03d568fcdddf14955e0;1442592013846;50932;55789434;VENTA;1075000;0;-22.817355;-43.19573
3eec61691155c03d568fcdddf14955e0;1442592018344;52744;56260090;VENTA;200000;0;-22.876761;-43.321972
3eec61691155c03d568fcdddf14955e0;1442592023160;75212;55832883;VENTA;4600000;0;-23.004306;-43.388511
3eec61691155c03d568fcdddf14955e0;1442592063374;64399;55615421;VENTA;199000;0;-22.98267;-43.463092
3eec61691155c03d568fcdddf14955e0;1442592479087;67992;54916615;VENTA;850000;0;-22.933312;-43.177397
3eec61691155c03d568fcdddf14955e0;1442592486741;96487;56426392;VENTA;490000;0;-22.970998;-43.395282
3eec61691155c03d568fcdddf14955e0;1442592491897;40202;56312042;VENTA;3700000;0;-22.976889;-43.188485
3eec61691155c03d568fcdddf14955e0;1442592501501;54484;56345852;VENTA;1000000;0;-22.904963;-43.290849
3eec61691155c03d568fcdddf14955e0;1442592506825;8818;56408765;VENTA;230000;0;-22.91464;-43.206678
3eec61691155c03d568fcdddf14955e0;1442592513837;100032;56391834;VENTA;315000;0;-22.9409052;-43.3568894
3eec61691155c03d568fcdddf14955e0;1442592532845;70152;55043660;VENTA;1400000;0;-22.892053;-43.616038
3eec61691155c03d568fcdddf14955e0;1442592536966;93697;56395941;VENTA;250000;0;-22.866693;-43.552435
3eec61691155c03d568fcdddf14955e0;1442592540942;94947;55746125;VENTA;3500000;0;-22.98229;-43.212332
3eec61691155c03d568fcdddf14955e0;1442592545135;99658;55702092;VENTA;525000;0;-23.013666;-43.463407
3eec61691155c03d568fcdddf14955e0;1442592550913;76994;55584535;VENTA;850000;0;-22.99902;-43.415718
3eec61691155c03d568fcdddf14955e0;1442592581685;91064;55582207;VENTA;4500000;0;-23.010006;-43.3317
3eec61691155c03d568fcdddf14955e0;1442592643936;98670;56399273;VENTA;2800000;0;-22.903402;-43.299989
3eec61691155c03d568fcdddf14955e0;1442592646611;99483;55577022;VENTA;4000000;0;-22.962228;-43.165328
3eec61691155c03d568fcdddf14955e0;1442592650476;99483;55577022;VENTA;4000000;0;-22.962228;-43.165328
3eec61691155c03d568fcdddf14955e0;1442592655714;100147;56355644;VENTA;750000;0;-23.013893;-43.313973
3eec61691155c03d568fcdddf14955e0;1442593432296;67825;55522837;VENTA;1250000;0;-23.013666;-43.463407
3eec61691155c03d568fcdddf14955e0;1442593452842;72437;56224034;VENTA;1248000;0;-23.011413;-43.447593
3eec61691155c03d568fcdddf14955e0;1442593458423;45812;56327857;VENTA;340000;0;-22.837644;-43.322023
3eec61691155c03d568fcdddf14955e0;1442593466185;35607;56222807;VENTA;3500000;0;-23.0;-43.3658333
3eec61691155c03d568fcdddf14955e0;1442593473320;57359;56289525;VENTA;35000000;0;-22.893238;-43.190824
3eec61691155c03d568fcdddf14955e0;1442593480398;57359;56289525;VENTA;35000000;0;-22.893238;-43.190824
3eec61691155c03d568fcdddf14955e0;1442593572450;78698;55912822;VENTA;200000;0;-22.813233;-43.363526
3eec61691155c03d568fcdddf14955e0;1442593576694;78698;55912822;VENTA;200000;0;-22.813233;-43.363526
3eec61691155c03d568fcdddf14955e0;1442593581365;78698;55912822;VENTA;200000;0;-22.813233;-43.363526
3eec61691155c03d568fcdddf14955e0;1442593587416;78698;55912822;VENTA;200000;0;-22.813233;-43.363526
3eec61691155c03d568fcdddf14955e0;1442593591746;78672;56283880;VENTA;890000;0;-22.965108;-43.180106
3eec61691155c03d568fcdddf14955e0;1442593619650;99790;56126160;VENTA;315000;0;-22.837582;-43.321509
3eec61691155c03d568fcdddf14955e0;1442593624888;68845;55808301;VENTA;520000;0;-22.929499;-43.2444409
3eec61691155c03d568fcdddf14955e0;1442593628969;95967;55548499;VENTA;300000;0;-22.96406;-43.405636
3eec61691155c03d568fcdddf14955e0;1442593634734;96358;56370680;VENTA;490000;0;-22.978846;-43.416194
3eec61691155c03d568fcdddf14955e0;1442593647673;86740;55696833;VENTA;850000;0;-22.923049;-43.373979
3eec61691155c03d568fcdddf14955e0;1442593653130;84271;54925430;VENTA;750000;0;-22.923123;-43.242899
3eec61691155c03d568fcdddf14955e0;1442593685690;54794;56127383;VENTA;1300000;0;-22.987027;-43.222454
3eec61691155c03d568fcdddf14955e0;1442593854679;75503;55640729;VENTA;380000;0;-22.9068467;-43.1728965
4a6b7cdf7f97ff6ae15b74fa5c1888e1;1442594400479;44576;44205922;VENTA;475000;0;-30.0401989;-51.2226127
4a6b7cdf7f97ff6ae15b74fa5c1888e1;1442594479014;44397;44209888;VENTA;1595000;0;-30.0401989;-51.2226127
4a6b7cdf7f97ff6ae15b74fa5c1888e1;1442594516679;71505;56383814;VENTA;160000;0;-30.0401989;-51.2226127
4a6b7cdf7f97ff6ae15b74fa5c1888e1;1442594530825;71505;55858705;VENTA;446000;0;-30.0401989;-51.2226127
4a6b7cdf7f97ff6ae15b74fa5c1888e1;1442594543096;71505;55858705;VENTA;446000;0;-30.0401989;-51.2226127
4a6b7cdf7f97ff6ae15b74fa5c1888e1;1442594567920;44577;54324255;VENTA;310000;0;-30.0401989;-51.2226127
4a6b7cdf7f97ff6ae15b74fa5c1888e1;1442594610993;71514;56274177;VENTA;425000;0;-30.0401989;-51.2226127
4a6b7cdf7f97ff6ae15b74fa5c1888e1;1442594622872;47471;55072304;VENTA;750000;0;-30.0401989;-51.2226127
4a6b7cdf7f97ff6ae15b74fa5c1888e1;1442594634736;44597;55317590;VENTA;278000;0;-30.0401989;-51.2226127
4a6b7cdf7f97ff6ae15b74fa5c1888e1;1442594671508;71496;50074312;VENTA;297000;0;-30.0401989;-51.2226127
4a6b7cdf7f97ff6ae15b74fa5c1888e1;1442594683919;71505;55398375;VENTA;345000;0;-30.0401989;-51.2226127
4a6b7cdf7f97ff6ae15b74fa5c1888e1;1442594694980;95387;55561887;VENTA;320000;0;-30.0401989;-51.2226127
4a6b7cdf7f97ff6ae15b74fa5c1888e1;1442594707114;44593;55309378;VENTA;150000;0;-30.0401989;-51.2226127
4dd4d66cf4957a5ee209e2adc80ba8f1;1442594020794;9297;54181137;VENTA;210000;0;-23.537158;-46.644365
4dd4d66cf4957a5ee209e2adc80ba8f1;1442594385504;9297;54181137;VENTA;210000;0;-23.537158;-46.644365
4dd4d66cf4957a5ee209e2adc80ba8f1;1442594447779;69525;55092241;VENTA;230000;0;-23.5833333;-46.6333333
4dd4d66cf4957a5ee209e2adc80ba8f1;1442594512186;18200;51874204;VENTA;160000;0;-23.5677778;-46.6294445
4dd4d66cf4957a5ee209e2adc80ba8f1;1442594652285;53872;55107672;VENTA;189000;0;-23.554916;-46.629406
4dd4d66cf4957a5ee209e2adc80ba8f1;1442594694026;18200;51874213;VENTA;190000;0;-23.5677778;-46.6294445
4dd4d66cf4957a5ee209e2adc80ba8f1;1442594713133;69525;55092241;VENTA;230000;0;-23.5833333;-46.6333333
4dd4d66cf4957a5ee209e2adc80ba8f1;1442595041297;85218;54146310;VENTA;200000;0;-23.5677778;-46.6294445
4dd4d66cf4957a5ee209e2adc80ba8f1;1442595194745;18874;43252977;VENTA;210000;0;-23.5677778;-46.6294445
4dd4d66cf4957a5ee209e2adc80ba8f1;1442595257055;18874;43296285;VENTA;213000;0;-23.5677778;-46.6294445
4dd4d66cf4957a5ee209e2adc80ba8f1;1442595314212;57024;49605986;VENTA;215000;0;-23.5677778;-46.6294445
50591bcca89cf71a78bf5a8bccbef3ad;1442598104572;39051;53080568;VENTA;225000;0;-19.9043195;-44.0234858
50591bcca89cf71a78bf5a8bccbef3ad;1442598143701;52345;53767291;VENTA;225000;0;-19.9043195;-44.0234858
50591bcca89cf71a78bf5a8bccbef3ad;1442598157998;39051;37674942;VENTA;240000;0;-19.9043195;-44.0234858
50591bcca89cf71a78bf5a8bccbef3ad;1442598163857;41809;40371924;VENTA;245000;0;-19.9043195;-44.0234858
50591bcca89cf71a78bf5a8bccbef3ad;1442598168632;93426;50639074;VENTA;268000;0;-19.9043195;-44.0234858
50591bcca89cf71a78bf5a8bccbef3ad;1442598176276;41792;53400869;VENTA;270000;0;-19.902185;-44.023831
50591bcca89cf71a78bf5a8bccbef3ad;1442598200456;43988;49423209;VENTA;280000;0;-19.9043195;-44.0234858
50591bcca89cf71a78bf5a8bccbef3ad;1442598368360;47924;47659762;VENTA;120000;0;-19.908556;-44.0401452
50591bcca89cf71a78bf5a8bccbef3ad;1442598415284;96338;52528931;VENTA;135000;0;-19.8464954;-44.0282462
50591bcca89cf71a78bf5a8bccbef3ad;1442598429461;45583;44335723;VENTA;140000;0;-19.9390133;-44.0365758
50591bcca89cf71a78bf5a8bccbef3ad;1442598446844;58719;50952272;VENTA;140000;0;-19.895205;-44.0377657
50591bcca89cf71a78bf5a8bccbef3ad;1442598473247;69815;51366717;VENTA;145000;0;-19.908556;-44.0401452
50591bcca89cf71a78bf5a8bccbef3ad;1442598509371;47898;51166473;VENTA;150000;0;-19.908556;-44.0401452
50591bcca89cf71a78bf5a8bccbef3ad;1442598519745;45311;44639942;VENTA;150000;0;-19.908556;-44.0401452
50591bcca89cf71a78bf5a8bccbef3ad;1442598563567;96338;55805742;VENTA;155000;0;-19.8808369;-44.0234858
50591bcca89cf71a78bf5a8bccbef3ad;1442598591522;48155;45194225;VENTA;159000;0;-19.908556;-44.0401452
50591bcca89cf71a78bf5a8bccbef3ad;1442598612909;41531;51422786;VENTA;160000;0;-19.8385736;-44.0234858
50591bcca89cf71a78bf5a8bccbef3ad;1442598621339;44456;51300917;VENTA;160000;0;-19.8464954;-44.0282462
50591bcca89cf71a78bf5a8bccbef3ad;1442598677263;54761;39979530;VENTA;160000;0;-19.8464954;-44.0282462
50591bcca89cf71a78bf5a8bccbef3ad;1442598695656;53732;53706362;VENTA;160000;0;-19.8385736;-44.0234858
50591bcca89cf71a78bf5a8bccbef3ad;1442598712556;43274;42780867;VENTA;160000;0;-19.8464954;-44.0282462
50591bcca89cf71a78bf5a8bccbef3ad;1442598779153;49768;51932168;VENTA;160000;0;-19.8464954;-44.0282462
50591bcca89cf71a78bf5a8bccbef3ad;1442598788563;50230;53629204;VENTA;160000;0;-19.8385736;-44.0234858
50591bcca89cf71a78bf5a8bccbef3ad;1442599872383;95762;54750387;VENTA;175000;0;-19.855779;-44.037435
50591bcca89cf71a78bf5a8bccbef3ad;1442599927255;36335;50935249;VENTA;160000;0;-19.895205;-44.0377657
